boro_Brooklyn,room_Shared room,room_Private room,availability_365_scaled,never_reviewed,boro_Staten Island,boro_Queens,boro_Manhattan,host_small,host_individual,geo_3,geo_1,price_log,price,neighbourhood,neighbourhood_group,room_type,geo_cluster_raw,host_scale_raw
True,True,False,1.6942088697690347,1,False,False,False,False,False,False,False,3.49650756146648,32,Bushwick,Brooklyn,Shared room,0,commercial
True,False,True,-0.2021163448279658,1,False,False,False,False,True,False,False,5.170483995038151,175,Bedford-Stuyvesant,Brooklyn,Private room,0,individual
True,True,False,1.962918920420432,1,False,False,False,False,False,False,False,3.713572066704308,40,Bushwick,Brooklyn,Shared room,0,commercial
True,True,False,1.962918920420432,1,False,False,False,False,False,False,False,3.713572066704308,40,Bushwick,Brooklyn,Shared room,0,commercial
True,False,True,1.962918920420432,1,False,False,False,False,False,False,False,4.02535169073515,55,Bushwick,Brooklyn,Private room,0,commercial
False,False,False,-0.8393430363727069,0,False,False,True,False,True,False,True,5.170483995038151,175,East Village,Manhattan,Entire home/apt,1,individual
False,False,False,-0.8393430363727069,0,False,False,True,False,True,False,True,5.303304908059076,200,Lower East Side,Manhattan,Entire home/apt,1,individual
False,False,False,-0.8393430363727069,0,False,False,True,False,True,False,True,4.634728988229636,102,Lower East Side,Manhattan,Entire home/apt,1,individual
False,True,False,-0.5859878457585328,0,False,False,True,False,False,False,True,4.605170185988092,99,Hell's Kitchen,Manhattan,Shared room,1,commercial
False,False,False,1.1951759185592976,0,False,True,False,False,True,False,False,5.303304908059076,200,Astoria,Queens,Entire home/apt,2,individual
False,False,True,-0.8393430363727069,0,False,True,False,True,False,False,False,4.02535169073515,55,Astoria,Queens,Private room,2,small
True,False,True,-0.8393430363727069,0,False,False,False,False,True,False,False,4.189654742026425,65,Bedford-Stuyvesant,Brooklyn,Private room,5,individual
False,False,False,-0.0639226044929617,0,False,True,False,False,True,False,False,4.948759890378168,140,Astoria,Queens,Entire home/apt,2,individual
True,False,False,-0.8316656063540956,0,False,False,False,False,True,False,False,4.61512051684126,100,Park Slope,Brooklyn,Entire home/apt,5,individual
False,False,False,-0.6857944360004802,0,False,False,True,False,True,False,True,4.90527477843843,134,Hell's Kitchen,Manhattan,Entire home/apt,1,individual
False,False,True,0.5733040870517793,0,False,False,True,False,True,False,False,5.017279836814924,150,Harlem,Manhattan,Private room,2,individual
True,False,False,0.2662068863073258,0,False,False,False,False,True,False,False,4.663439094112067,105,Williamsburg,Brooklyn,Entire home/apt,0,individual
True,False,True,-0.478503825497974,0,False,False,False,False,True,False,False,4.330733340286331,75,Williamsburg,Brooklyn,Private room,0,individual
False,False,False,1.0339498881684597,0,False,False,True,False,True,False,True,5.525452939131784,250,Greenwich Village,Manhattan,Entire home/apt,1,individual
False,False,False,0.2354971662328804,0,False,False,True,False,True,False,True,5.69035945432406,295,East Village,Manhattan,Entire home/apt,1,individual
True,False,True,-0.8393430363727069,0,False,False,False,False,True,False,False,3.49650756146648,32,Sunset Park,Brooklyn,Private room,5,individual
True,False,True,-0.8393430363727069,0,False,False,False,False,True,False,False,3.58351893845611,35,Bushwick,Brooklyn,Private room,0,individual
False,False,False,-0.4017295253118606,0,False,False,True,False,True,False,False,5.198497031265826,180,Upper East Side,Manhattan,Entire home/apt,2,individual
True,False,True,-0.8393430363727069,0,False,False,False,False,True,False,False,4.262679877041316,70,Williamsburg,Brooklyn,Private room,0,individual
False,False,False,-0.8393430363727069,0,False,False,True,False,True,False,False,4.875197323201151,130,Upper East Side,Manhattan,Entire home/apt,2,individual
False,False,True,-0.3326326551443586,0,False,False,True,False,True,False,False,4.110873864173311,60,Washington Heights,Manhattan,Private room,2,individual
False,False,True,1.5022731193037513,0,True,False,False,True,False,True,False,4.454347296253507,85,Stapleton,Staten Island,Private room,3,small
False,True,False,-0.4401166754049173,0,False,False,True,True,False,False,True,4.394449154672439,80,Hell's Kitchen,Manhattan,Shared room,1,small
False,True,False,-0.6704395759632574,0,False,False,True,True,False,False,True,4.394449154672439,80,Hell's Kitchen,Manhattan,Shared room,1,small
False,False,False,-0.6704395759632574,0,False,False,True,False,True,False,True,5.3981627015177525,220,Hell's Kitchen,Manhattan,Entire home/apt,1,individual
False,True,False,-0.4861812555165853,0,False,False,True,True,False,False,True,4.394449154672439,80,Hell's Kitchen,Manhattan,Shared room,1,small
False,False,True,-0.3326326551443586,0,False,False,True,True,False,False,False,4.795790545596741,120,Upper East Side,Manhattan,Private room,2,small
True,False,False,-0.8393430363727069,0,False,False,False,False,True,False,False,5.303304908059076,200,Prospect-Lefferts Gardens,Brooklyn,Entire home/apt,5,individual
True,False,True,-0.1253420446418524,0,False,False,False,False,True,False,False,3.713572066704308,40,Bedford-Stuyvesant,Brooklyn,Private room,0,individual
True,False,True,0.7729172675356741,0,False,False,False,False,True,False,False,4.110873864173311,60,Williamsburg,Brooklyn,Private room,0,individual
False,False,True,0.3506586165120505,0,False,False,False,False,True,False,False,4.394449154672439,80,Allerton,Bronx,Private room,2,individual
False,False,True,1.962918920420432,1,False,False,True,False,False,False,False,4.248495242049359,69,Harlem,Manhattan,Private room,2,commercial
True,False,False,-0.8393430363727069,1,False,False,False,False,True,False,False,5.081404364984463,160,Flatbush,Brooklyn,Entire home/apt,5,individual
False,False,False,0.6040138071262247,1,False,False,True,False,True,False,True,5.198497031265826,180,East Village,Manhattan,Entire home/apt,1,individual
True,True,False,1.962918920420432,1,False,False,False,False,False,False,False,3.49650756146648,32,Bushwick,Brooklyn,Shared room,0,commercial
True,True,False,1.8861446202343184,1,False,False,False,False,False,False,False,3.49650756146648,32,Bushwick,Brooklyn,Shared room,0,commercial
True,True,False,1.2796276487640224,1,False,False,False,False,False,False,False,3.713572066704308,40,Bushwick,Brooklyn,Shared room,0,commercial
True,True,False,1.962918920420432,1,False,False,False,False,False,False,False,3.713572066704308,40,Bushwick,Brooklyn,Shared room,0,commercial
False,False,False,1.3256922288756905,0,False,False,True,True,False,False,True,5.442417710521793,230,Hell's Kitchen,Manhattan,Entire home/apt,1,small
True,False,True,1.7709831699551482,1,False,False,False,False,False,False,False,4.02535169073515,55,Bushwick,Brooklyn,Private room,0,commercial
False,False,True,-0.5092135455724194,0,False,False,True,False,True,False,False,4.605170185988092,99,Harlem,Manhattan,Private room,2,individual
True,False,True,0.2124648761770464,0,False,False,False,True,False,False,False,4.262679877041316,70,Bushwick,Brooklyn,Private room,0,small
False,False,False,-0.7625687361865935,0,False,False,True,False,True,False,True,4.941642422609304,139,Hell's Kitchen,Manhattan,Entire home/apt,1,individual
False,False,False,-0.8393430363727069,0,False,False,True,False,True,False,True,4.912654885736052,135,Upper East Side,Manhattan,Entire home/apt,1,individual
True,False,False,-0.8393430363727069,1,False,False,False,False,True,False,True,4.836281906951478,125,Williamsburg,Brooklyn,Entire home/apt,1,individual
True,False,False,-0.8393430363727069,0,False,False,False,False,True,False,False,4.605170185988092,99,Gowanus,Brooklyn,Entire home/apt,5,individual
False,False,True,-0.8393430363727069,0,False,False,True,False,True,False,False,4.189654742026425,65,East Harlem,Manhattan,Private room,2,individual
False,False,True,1.9552414904018205,1,False,True,False,False,True,False,False,4.110873864173311,60,Ozone Park,Queens,Private room,4,individual
True,False,True,-0.8393430363727069,1,False,False,False,False,True,False,False,3.5263605246161616,33,Crown Heights,Brooklyn,Private room,0,individual
True,False,False,-0.8163107463168728,0,False,False,False,True,False,True,False,4.795790545596741,120,Bay Ridge,Brooklyn,Entire home/apt,3,small
True,False,True,0.611691237144836,0,False,False,False,False,True,False,False,4.110873864173311,60,East Flatbush,Brooklyn,Private room,0,individual
True,False,True,-0.8393430363727069,0,False,False,False,True,False,False,False,4.875197323201151,130,Prospect Heights,Brooklyn,Private room,5,small
True,False,False,-0.8393430363727069,0,False,False,False,False,False,False,True,4.61512051684126,100,Greenpoint,Brooklyn,Entire home/apt,1,commercial
False,False,True,1.1260790483917955,0,False,True,False,True,False,False,False,4.330733340286331,75,Elmhurst,Queens,Private room,0,small
True,False,False,0.1510454360281557,0,False,False,False,False,True,False,False,5.298317366548036,199,Sheepshead Bay,Brooklyn,Entire home/apt,5,individual
False,False,False,1.4178213890990266,0,False,False,True,False,True,False,True,5.214935757608986,183,SoHo,Manhattan,Entire home/apt,1,individual
True,False,True,-0.0716000345115731,0,False,False,False,False,True,False,False,3.58351893845611,35,Bedford-Stuyvesant,Brooklyn,Private room,0,individual
True,True,False,-0.8393430363727069,0,False,False,False,True,False,False,False,3.1354942159291497,22,Sunset Park,Brooklyn,Shared room,5,small
True,False,False,-0.5092135455724194,0,False,False,False,False,True,False,False,4.653960350157523,104,Windsor Terrace,Brooklyn,Entire home/apt,5,individual
False,False,False,-0.8393430363727069,0,False,False,True,True,False,False,False,4.61512051684126,100,East Harlem,Manhattan,Entire home/apt,2,small
False,False,True,-0.6704395759632574,1,False,True,False,False,False,False,False,3.713572066704308,40,Woodside,Queens,Private room,0,commercial
False,False,False,-0.0178580243812937,0,False,True,False,True,False,False,False,5.017279836814924,150,Elmhurst,Queens,Entire home/apt,0,small
False,False,True,-0.7779235962238162,0,False,False,True,True,False,False,False,4.248495242049359,69,Harlem,Manhattan,Private room,2,small
False,False,True,-0.8393430363727069,0,False,False,False,False,True,False,False,3.912023005428146,49,Fieldston,Bronx,Private room,2,individual
False,False,False,-0.5015361155538081,0,False,False,True,False,True,False,True,5.327876168789581,205,Chelsea,Manhattan,Entire home/apt,1,individual
False,False,False,-0.8316656063540956,0,False,False,True,False,True,False,True,4.5217885770490405,91,Chinatown,Manhattan,Entire home/apt,1,individual
False,False,True,-0.6166975658329781,0,False,True,False,False,True,False,False,4.51085950651685,90,Flushing,Queens,Private room,4,individual
False,False,False,1.794015460010982,1,False,False,True,False,False,False,True,5.726847747587197,306,Chelsea,Manhattan,Entire home/apt,1,commercial
True,False,False,1.9552414904018205,1,False,False,False,False,True,False,False,5.707110264748875,300,Bedford-Stuyvesant,Brooklyn,Entire home/apt,5,individual
True,False,True,-0.8163107463168728,0,False,False,False,True,False,False,False,3.828641396489095,45,Bedford-Stuyvesant,Brooklyn,Private room,0,small
False,False,False,-0.4017295253118606,0,False,True,False,False,True,False,False,4.07753744390572,58,Flushing,Queens,Entire home/apt,4,individual
True,False,False,-0.1560517647162978,1,False,False,False,False,True,False,True,5.3981627015177525,220,Williamsburg,Brooklyn,Entire home/apt,1,individual
True,False,True,1.962918920420432,1,False,False,False,False,True,False,False,4.394449154672439,80,Bedford-Stuyvesant,Brooklyn,Private room,0,individual
False,False,False,-0.8086333162982615,0,False,False,True,False,True,False,True,4.875197323201151,130,Kips Bay,Manhattan,Entire home/apt,1,individual
False,False,True,-0.8393430363727069,0,False,True,False,False,True,False,False,4.262679877041316,70,Astoria,Queens,Private room,2,individual
True,False,True,-0.8393430363727069,0,False,False,False,False,True,False,False,3.713572066704308,40,Williamsburg,Brooklyn,Private room,0,individual
True,False,True,0.0205291257117629,0,False,False,False,True,False,False,True,4.77912349311153,118,Williamsburg,Brooklyn,Private room,1,small
False,False,True,1.962918920420432,1,False,False,True,False,True,False,False,4.61512051684126,100,Harlem,Manhattan,Private room,2,individual
True,False,True,-0.8316656063540956,0,False,False,False,True,False,False,False,3.6375861597263857,37,Bushwick,Brooklyn,Private room,0,small
False,False,False,1.540660269396808,0,False,False,False,False,True,False,False,5.111987788356544,165,West Farms,Bronx,Entire home/apt,2,individual
False,False,True,0.4274329166981638,0,False,False,True,True,False,False,True,4.836281906951478,125,Lower East Side,Manhattan,Private room,1,small
True,False,True,-0.8393430363727069,1,False,False,False,True,False,False,False,4.663439094112067,105,Bedford-Stuyvesant,Brooklyn,Private room,0,small
False,False,True,-0.8009558862796502,0,False,False,True,False,True,False,True,4.605170185988092,99,Hell's Kitchen,Manhattan,Private room,1,individual
False,False,True,-0.8393430363727069,0,False,True,False,True,False,False,False,3.58351893845611,35,Sunnyside,Queens,Private room,0,small
True,False,False,-0.8393430363727069,0,False,False,False,False,True,False,False,4.61512051684126,100,Sunset Park,Brooklyn,Entire home/apt,5,individual
False,False,True,-0.2865680750326905,0,False,False,True,True,False,False,True,5.017279836814924,150,Chinatown,Manhattan,Private room,1,small
True,False,False,-0.7702461662052048,0,False,False,False,False,True,False,False,5.170483995038151,175,Fort Greene,Brooklyn,Entire home/apt,5,individual
True,False,False,0.5809815170703907,0,False,False,False,False,True,False,False,4.330733340286331,75,East Flatbush,Brooklyn,Entire home/apt,5,individual
False,False,False,-0.7472138761493708,0,False,True,False,False,True,False,False,4.454347296253507,85,Sunnyside,Queens,Entire home/apt,0,individual
False,False,True,-0.8393430363727069,0,False,False,True,True,False,False,False,4.61512051684126,100,Upper East Side,Manhattan,Private room,2,small
True,False,False,1.3487245189315245,0,False,False,False,False,True,False,False,5.303304908059076,200,Clinton Hill,Brooklyn,Entire home/apt,5,individual
False,True,False,0.0358839857489856,0,False,False,False,True,False,False,False,3.044522437723423,20,Van Nest,Bronx,Shared room,2,small
True,False,False,-0.7625687361865935,0,False,False,False,False,True,False,False,5.049856007249537,155,Bushwick,Brooklyn,Entire home/apt,0,individual
False,False,False,-0.45547153544214,0,False,True,False,False,True,False,False,4.110873864173311,60,East Elmhurst,Queens,Entire home/apt,2,individual
False,False,False,0.2431745962514917,0,False,False,True,True,False,False,True,4.912654885736052,135,Hell's Kitchen,Manhattan,Entire home/apt,1,small
False,False,True,-0.57063298572131,1,False,True,False,False,True,False,False,4.02535169073515,55,Ditmars Steinway,Queens,Private room,2,individual
False,False,False,-0.8239881763354843,1,False,False,True,False,False,False,True,5.375278407684165,215,Midtown,Manhattan,Entire home/apt,1,commercial
False,False,False,1.6865314397504234,1,False,False,True,False,False,False,True,5.429345628954441,227,Midtown,Manhattan,Entire home/apt,1,commercial
False,False,False,-0.8393430363727069,0,False,True,False,False,True,False,False,5.303304908059076,200,Elmhurst,Queens,Entire home/apt,0,individual
True,False,True,1.962918920420432,0,False,False,False,True,False,False,False,4.948759890378168,140,Bushwick,Brooklyn,Private room,0,small
False,False,False,1.4869182592665284,0,False,True,False,False,False,False,False,4.795790545596741,120,Flushing,Queens,Entire home/apt,4,commercial
False,False,False,0.9494981579637348,0,False,False,True,False,True,False,True,5.525452939131784,250,Chelsea,Manhattan,Entire home/apt,1,individual
True,False,True,-0.1406969046790751,0,False,False,False,False,True,False,False,4.51085950651685,90,South Slope,Brooklyn,Private room,5,individual
False,False,True,1.1721436285034637,1,False,False,True,False,True,False,False,4.61512051684126,100,East Harlem,Manhattan,Private room,2,individual
True,False,False,-0.1560517647162978,1,False,False,False,True,False,False,False,5.327876168789581,205,Bedford-Stuyvesant,Brooklyn,Entire home/apt,5,small
False,False,False,-0.7548913061679822,0,False,True,False,True,False,False,False,5.303304908059076,200,Ditmars Steinway,Queens,Entire home/apt,2,small
False,False,False,-0.7548913061679822,0,False,False,True,False,True,False,True,5.303304908059076,200,Hell's Kitchen,Manhattan,Entire home/apt,1,individual
False,False,True,-0.8316656063540956,0,False,False,True,False,False,False,False,4.02535169073515,55,Harlem,Manhattan,Private room,2,commercial
False,False,True,1.7786605999737597,1,False,True,False,True,False,False,False,4.189654742026425,65,Sunnyside,Queens,Private room,0,small
False,False,True,0.3429811864934391,0,False,False,True,False,False,False,False,4.02535169073515,55,Harlem,Manhattan,Private room,2,commercial
False,False,False,-0.8393430363727069,0,False,False,True,False,True,False,False,5.525452939131784,250,East Harlem,Manhattan,Entire home/apt,2,individual
False,False,True,0.9802078780381802,0,False,False,True,False,False,False,False,3.9318256327243257,50,Harlem,Manhattan,Private room,2,commercial
False,False,True,1.5713699894712532,0,False,False,True,False,False,False,False,4.07753744390572,58,Harlem,Manhattan,Private room,2,commercial
False,False,True,-0.7472138761493708,0,False,True,False,False,True,False,False,4.04305126783455,56,Long Island City,Queens,Private room,0,individual
False,False,True,1.4562085391920832,0,False,False,True,False,False,False,False,4.02535169073515,55,Harlem,Manhattan,Private room,2,commercial
False,False,False,-0.8393430363727069,0,False,False,True,True,False,False,False,5.081404364984463,160,Washington Heights,Manhattan,Entire home/apt,2,small
False,False,False,-0.57063298572131,0,False,False,True,False,True,False,False,5.010635294096256,149,Harlem,Manhattan,Entire home/apt,2,individual
False,False,True,-0.8163107463168728,0,False,True,False,True,False,False,False,3.58351893845611,35,St. Albans,Queens,Private room,4,small
True,False,False,-0.1944389148093545,0,False,False,False,False,True,False,False,5.525452939131784,250,Windsor Terrace,Brooklyn,Entire home/apt,5,individual
True,False,True,-0.1560517647162978,0,False,False,False,True,False,False,False,5.170483995038151,175,Bedford-Stuyvesant,Brooklyn,Private room,0,small
False,False,True,-0.8163107463168728,0,False,True,False,True,False,False,False,4.02535169073515,55,Long Island City,Queens,Private room,0,small
True,False,True,-0.8393430363727069,0,False,False,False,False,True,False,False,4.02535169073515,55,Bedford-Stuyvesant,Brooklyn,Private room,0,individual
True,False,False,1.2565953587081884,0,False,False,False,False,True,False,False,4.61512051684126,100,Bedford-Stuyvesant,Brooklyn,Entire home/apt,0,individual
True,False,True,1.156788768466241,0,False,False,False,True,False,False,False,4.499809670330265,89,Williamsburg,Brooklyn,Private room,0,small
False,False,True,-0.5399232656468648,0,False,False,True,True,False,False,True,4.948759890378168,140,Hell's Kitchen,Manhattan,Private room,1,small
False,True,False,-0.6474072859074235,0,False,False,False,True,False,False,False,3.044522437723423,20,Van Nest,Bronx,Shared room,2,small
True,False,False,1.0185950281312368,0,False,False,False,True,False,False,False,5.247024072160486,189,Williamsburg,Brooklyn,Entire home/apt,0,small
True,False,True,-0.6243749958515894,0,False,False,False,True,False,False,False,4.02535169073515,55,Bushwick,Brooklyn,Private room,0,small
True,False,True,-0.8393430363727069,1,False,False,False,False,True,False,False,4.110873864173311,60,Bushwick,Brooklyn,Private room,0,individual
False,False,True,-0.8393430363727069,0,False,True,False,False,True,False,False,4.189654742026425,65,Ridgewood,Queens,Private room,0,individual
False,False,True,0.4658200667912205,0,False,False,True,True,False,False,False,4.499809670330265,89,Harlem,Manhattan,Private room,2,small
False,False,True,-0.8393430363727069,1,False,False,True,False,True,False,True,4.23410650459726,68,Chelsea,Manhattan,Private room,1,individual
False,False,True,0.135690575990933,0,False,False,True,True,False,False,False,4.499809670330265,89,Harlem,Manhattan,Private room,2,small
False,False,False,-0.7472138761493708,0,False,False,True,False,True,False,True,5.111987788356544,165,Nolita,Manhattan,Entire home/apt,1,individual
False,False,False,-0.8393430363727069,0,False,False,True,False,True,False,True,4.962844630259907,142,Greenwich Village,Manhattan,Entire home/apt,1,individual
False,False,False,1.962918920420432,1,False,False,True,False,True,False,True,4.61512051684126,100,Midtown,Manhattan,Entire home/apt,1,individual
False,False,True,-0.8393430363727069,0,False,True,False,False,True,False,False,3.8501476017100575,46,Corona,Queens,Private room,4,individual
False,False,True,-0.8393430363727069,0,False,False,True,False,True,False,False,4.330733340286331,75,Washington Heights,Manhattan,Private room,2,individual
True,False,True,-0.478503825497974,0,False,False,False,True,False,False,False,4.158883083359672,63,Bedford-Stuyvesant,Brooklyn,Private room,0,small
True,False,True,-0.7165041560749255,0,False,False,False,False,True,False,False,4.330733340286331,75,Sunset Park,Brooklyn,Private room,5,individual
True,False,False,-0.8393430363727069,1,False,False,False,False,True,False,False,4.795790545596741,120,Bushwick,Brooklyn,Entire home/apt,0,individual
False,False,True,-0.2174712048651885,0,False,False,True,False,False,False,True,5.521460917862246,249,Hell's Kitchen,Manhattan,Private room,1,commercial
True,False,False,-0.8393430363727069,0,False,False,False,True,False,False,False,5.525452939131784,250,Bushwick,Brooklyn,Entire home/apt,0,small
True,False,True,-0.8393430363727069,0,False,False,False,False,True,False,False,4.110873864173311,60,Crown Heights,Brooklyn,Private room,5,individual
True,False,False,-0.8393430363727069,1,False,False,False,False,True,False,False,4.248495242049359,69,Bedford-Stuyvesant,Brooklyn,Entire home/apt,0,individual
True,True,False,-0.1714066247535204,0,False,False,False,True,False,False,False,3.58351893845611,35,Borough Park,Brooklyn,Shared room,5,small
True,False,False,-0.7318590161121482,1,False,False,False,False,True,False,False,4.262679877041316,70,Prospect-Lefferts Gardens,Brooklyn,Entire home/apt,5,individual
True,False,False,-0.7472138761493708,0,False,False,False,False,True,False,False,4.61512051684126,100,Bushwick,Brooklyn,Entire home/apt,0,individual
True,False,False,1.655821719675978,1,False,False,False,True,False,False,False,5.303304908059076,200,Borough Park,Brooklyn,Entire home/apt,5,small
False,False,False,0.5579492270145566,0,False,True,False,False,True,False,False,4.189654742026425,65,Jamaica,Queens,Entire home/apt,4,individual
True,False,True,-0.2481809249396338,1,False,False,False,False,True,False,True,4.795790545596741,120,Greenpoint,Brooklyn,Private room,1,individual
True,False,True,1.9398866303645972,1,False,False,False,False,True,False,False,4.795790545596741,120,Sunset Park,Brooklyn,Private room,5,individual
True,False,False,-0.3172777951071359,0,False,False,False,False,True,False,False,4.795790545596741,120,Bedford-Stuyvesant,Brooklyn,Entire home/apt,0,individual
False,True,False,-0.7856010262424276,1,False,False,True,False,True,False,False,4.110873864173311,60,Harlem,Manhattan,Shared room,2,individual
False,False,True,-0.8393430363727069,0,False,True,False,True,False,False,False,4.110873864173311,60,Sunnyside,Queens,Private room,0,small
True,False,True,1.962918920420432,0,False,False,False,True,False,False,False,4.61512051684126,100,Bushwick,Brooklyn,Private room,0,small
False,False,True,-0.8393430363727069,0,False,False,True,False,True,False,False,4.836281906951478,125,Upper East Side,Manhattan,Private room,2,individual
False,False,True,-0.1637291947349091,0,False,False,True,False,True,False,True,4.51085950651685,90,Greenwich Village,Manhattan,Private room,1,individual
False,False,False,-0.6857944360004802,0,False,False,False,True,False,False,False,4.61512051684126,100,Fordham,Bronx,Entire home/apt,2,small
False,False,True,-0.1867614847907431,0,False,True,False,True,False,False,False,3.58351893845611,35,East Elmhurst,Queens,Private room,0,small
True,False,True,-0.8393430363727069,0,False,False,False,False,True,False,True,4.330733340286331,75,Greenpoint,Brooklyn,Private room,1,individual
True,False,True,1.7863380299923708,1,False,False,False,False,True,False,False,4.262679877041316,70,Bay Ridge,Brooklyn,Private room,5,individual
False,False,False,-0.8393430363727069,1,False,False,True,True,False,False,True,5.303304908059076,200,Upper West Side,Manhattan,Entire home/apt,1,small
True,False,True,-0.6090201358143668,1,False,False,False,False,True,False,False,3.828641396489095,45,Crown Heights,Brooklyn,Private room,0,individual
False,False,True,-0.8393430363727069,0,False,False,True,False,True,False,False,3.367295829986474,28,Harlem,Manhattan,Private room,2,individual
False,False,True,-0.5168909755910307,0,False,False,True,True,False,False,True,4.454347296253507,85,Two Bridges,Manhattan,Private room,1,small
False,False,False,-0.8393430363727069,1,False,False,True,False,True,False,True,5.707110264748875,300,Midtown,Manhattan,Entire home/apt,1,individual
False,False,True,-0.7165041560749255,0,False,True,False,False,True,False,False,3.9318256327243257,50,Jackson Heights,Queens,Private room,0,individual
False,False,False,1.563692559452642,0,False,True,False,False,True,False,False,4.394449154672439,80,St. Albans,Queens,Entire home/apt,4,individual
False,False,True,-0.1560517647162978,0,False,False,True,True,False,False,False,5.69035945432406,295,Harlem,Manhattan,Private room,2,small
True,False,False,1.1644661984848523,0,False,False,False,True,False,False,True,4.875197323201151,130,Williamsburg,Brooklyn,Entire home/apt,1,small
True,False,True,-0.8393430363727069,0,False,False,False,True,False,False,False,4.394449154672439,80,Bedford-Stuyvesant,Brooklyn,Private room,5,small
False,False,True,-0.8393430363727069,1,False,True,False,False,True,False,False,4.110873864173311,60,Long Island City,Queens,Private room,0,individual
False,False,False,-0.5629555557026987,0,False,True,False,True,False,False,False,4.382026634673881,79,Queens Village,Queens,Entire home/apt,4,small
False,False,False,-0.8086333162982615,0,False,True,False,False,True,False,False,4.262679877041316,70,Long Island City,Queens,Entire home/apt,2,individual
False,False,False,-0.1483743346976864,0,False,False,True,False,True,False,True,5.420534999272286,225,East Village,Manhattan,Entire home/apt,1,individual
False,False,False,-0.7165041560749255,0,False,False,True,False,True,False,True,5.707110264748875,300,Chelsea,Manhattan,Entire home/apt,1,individual
True,False,False,1.84008004012265,0,False,False,False,True,False,False,False,4.430816798843313,83,Bedford-Stuyvesant,Brooklyn,Entire home/apt,5,small
False,False,False,1.0493047482056823,1,False,False,True,False,True,False,True,4.61512051684126,100,East Village,Manhattan,Entire home/apt,1,individual
False,False,False,-0.7856010262424276,0,False,False,True,True,False,False,True,5.739792912179234,310,Greenwich Village,Manhattan,Entire home/apt,1,small
False,False,True,-0.4324392453863059,0,False,False,True,False,False,False,True,5.3471075307174685,209,Hell's Kitchen,Manhattan,Private room,1,commercial
False,False,False,1.179821058522075,0,False,False,True,True,False,False,False,5.513428746164983,247,Harlem,Manhattan,Entire home/apt,2,small
False,False,False,1.9014994802715408,0,False,False,True,True,False,False,False,5.707110264748875,300,Inwood,Manhattan,Entire home/apt,2,small
True,False,True,0.3890457666051072,0,False,False,False,True,False,False,False,4.394449154672439,80,Bedford-Stuyvesant,Brooklyn,Private room,0,small
False,False,True,-0.5015361155538081,0,False,False,True,False,True,False,True,4.605170185988092,99,Upper East Side,Manhattan,Private room,1,individual
False,False,True,1.732596019862091,0,False,True,False,False,False,False,False,4.61512051684126,100,Springfield Gardens,Queens,Private room,4,commercial
True,False,True,1.6711765797132003,0,False,False,False,False,True,False,False,4.110873864173311,60,Crown Heights,Brooklyn,Private room,0,individual
False,False,True,0.542594366977334,1,False,True,False,False,True,False,False,4.663439094112067,105,Bayswater,Queens,Private room,4,individual
True,True,False,1.3180147988570792,0,False,False,False,False,False,False,False,3.713572066704308,40,Sheepshead Bay,Brooklyn,Shared room,5,commercial
False,False,False,-0.57063298572131,0,False,False,True,False,True,False,True,5.247024072160486,189,Chinatown,Manhattan,Entire home/apt,1,individual
False,False,False,0.4888523568470546,0,False,False,True,True,False,False,True,5.707110264748875,300,Hell's Kitchen,Manhattan,Entire home/apt,1,small
False,True,False,-0.1099871846046297,1,False,False,True,True,False,False,True,5.298317366548036,199,Upper West Side,Manhattan,Shared room,1,small
True,False,True,-0.8393430363727069,1,False,False,False,False,True,False,False,3.7612001156935615,42,Bedford-Stuyvesant,Brooklyn,Private room,5,individual
False,False,False,-0.2251486348837998,0,False,False,False,True,False,False,False,5.303304908059076,200,East Morrisania,Bronx,Entire home/apt,2,small
False,False,True,0.0742711358420423,0,False,True,False,True,False,False,False,3.80666248977032,44,Ozone Park,Queens,Private room,4,small
False,False,True,0.611691237144836,0,False,True,False,False,False,False,False,3.4339872044851463,30,Jamaica,Queens,Private room,4,commercial
False,False,False,0.3199488964376051,1,False,False,True,False,True,False,True,4.983606621708336,145,Midtown,Manhattan,Entire home/apt,1,individual
True,False,True,-0.2405034949210225,0,False,False,False,True,False,False,False,4.110873864173311,60,Bushwick,Brooklyn,Private room,0,small
True,False,True,0.4581426367726092,0,False,False,False,False,False,False,False,3.8918202981106265,48,Borough Park,Brooklyn,Private room,5,commercial
True,False,False,-0.8316656063540956,0,False,False,False,False,True,False,False,4.51085950651685,90,Bedford-Stuyvesant,Brooklyn,Entire home/apt,0,individual
False,False,True,-0.4861812555165853,0,False,True,False,True,False,False,False,3.58351893845611,35,Rosedale,Queens,Private room,4,small
True,False,False,0.9802078780381802,0,False,False,False,False,True,False,False,4.454347296253507,85,Williamsburg,Brooklyn,Entire home/apt,0,individual
False,False,False,-0.8393430363727069,0,False,False,True,False,True,False,True,5.525452939131784,250,Chelsea,Manhattan,Entire home/apt,1,individual
False,False,True,-0.8393430363727069,0,False,False,True,False,True,False,False,4.262679877041316,70,East Harlem,Manhattan,Private room,2,individual
False,False,True,-0.1560517647162978,0,False,True,False,True,False,False,False,3.58351893845611,35,East Elmhurst,Queens,Private room,2,small
False,False,False,-0.8393430363727069,0,False,False,True,False,True,False,True,5.081404364984463,160,Hell's Kitchen,Manhattan,Entire home/apt,1,individual
